is_contributor_anonymous,is_contributor_deleted,time_of_day,day_of_week,is_minor_edit,comment_length,is_comment_deleted,is_previous_same_contributor,time_since_last_article_edit,size_change,size_ratio,tableGeometryChange,tag_id
1,0,0,7,0,20,0,0,18229,11,1.0003551,0.0,11
1,0,5,4,0,7,0,0,33288,219,1.0086554,0.0,2
1,0,5,4,0,7,0,0,33288,219,1.0086554,0.0,11
1,0,23,1,0,0,0,1,781,11,1.0007952,0.0,2
1,0,23,1,0,0,0,1,781,11,1.0007952,0.0,11
0,0,21,3,0,73,0,0,740,-24,0.9905698,0.0,12
1,0,19,6,0,13,0,0,770,2,1.0000268,0.0,5
1,0,15,4,0,30,0,1,24,0,1.0,0.0,12
1,0,15,4,0,49,0,0,-820153,730,1.0086497,8.0,12
1,0,18,7,0,23,0,0,19637,1,1.0000492,0.0,5
1,0,11,1,0,20,0,0,190681,0,1.0,0.0,5
1,0,10,4,0,43,0,0,7024,79,1.00224,0.0,2
1,0,16,5,0,16,0,1,80,29,1.0013181,0.0,2
1,0,16,5,0,16,0,1,80,29,1.0013181,0.0,4
1,0,16,5,0,16,0,1,80,29,1.0013181,0.0,11
1,0,8,7,0,0,0,0,21709,132,1.0039092,0.0,2
0,0,20,7,1,29,0,0,753676,704,1.0171528,0.0,12
1,0,16,4,0,22,0,1,381,-2,0.9999956,0.0,12
1,0,20,7,0,27,0,0,521599,17,1.0002362,0.0,3
1,0,20,7,0,27,0,0,521599,17,1.0002362,0.0,5
1,0,20,7,0,27,0,0,521599,17,1.0002362,0.0,11
1,0,0,1,0,41,0,1,24,7,1.0005294,0.0,5
1,0,2,6,0,26,0,0,106,28,1.0004731,0.0,2
1,0,2,6,0,26,0,0,106,28,1.0004731,0.0,11
0,0,1,7,0,0,0,1,87,-53,0.99870694,0.0,12
0,0,13,7,0,16,0,0,308,1407,1.01179,0.0,12
1,0,20,4,0,10,0,0,3748,-781,0.9868554,-3.0,1
0,0,2,4,0,28,0,1,68,-4,0.9999517,0.0,5
0,0,2,4,0,28,0,1,68,-4,0.9999517,0.0,11
1,0,2,6,0,19,0,0,546833,-3,0.9999707,0.0,12
1,0,14,1,0,19,0,1,402,-167,0.9948409,0.0,6
1,0,4,3,0,19,0,0,33141,507,1.0234407,0.0,3
1,0,5,1,0,53,0,1,229,149,1.0003998,0.0,5
1,0,5,1,0,53,0,1,229,149,1.0003998,0.0,11
0,0,14,5,1,0,0,1,45,6,1.0010977,0.0,12
1,0,2,3,0,23,0,0,72626,30,1.0008703,0.0,6
1,0,4,2,0,19,0,0,61089,1001,1.028029,39.0,5
1,0,5,5,0,22,0,0,36085,128,1.0023739,0.0,5
1,0,5,5,0,22,0,0,36085,128,1.0023739,0.0,11
1,0,4,3,0,37,0,0,4761,-2,0.99997467,0.0,5
1,0,4,3,0,37,0,0,4761,-2,0.99997467,0.0,11
0,0,1,6,0,12,0,0,-2080405,46,1.0002273,0.0,12
0,0,11,6,0,23,0,0,111,835,1.0150118,-7.0,12
0,0,21,4,1,179,0,0,14719,1,1.000035,0.0,12
1,0,15,1,0,0,0,0,638927,-31,0.99884534,0.0,5
1,0,15,1,0,0,0,0,638927,-31,0.99884534,0.0,11
1,0,14,7,0,22,0,0,24676,2,1.000251,0.0,12
1,0,2,5,0,10,0,0,7379,1009,1.0632602,0.0,12
1,0,22,1,0,52,0,0,443242,565,1.0069212,0.0,3
1,0,22,1,0,52,0,0,443242,565,1.0069212,0.0,6
0,0,1,1,1,0,0,0,482947,0,1.0,0.0,12
1,0,16,2,0,23,0,0,-2271206,0,1.0,0.0,5
1,0,16,2,0,23,0,0,-2271206,0,1.0,0.0,11
1,0,21,6,0,16,0,1,88,-2009,0.81749636,0.0,1
1,0,8,1,0,0,0,0,46,7,1.0008893,0.0,2
1,0,8,1,0,0,0,0,46,7,1.0008893,0.0,11
0,0,4,1,0,150,0,0,187,4,1.0000147,0.0,12
1,0,5,6,0,0,0,1,206,-115,0.99594486,0.0,12
1,0,20,3,0,0,0,1,1866,10,1.000061,0.0,5
1,0,16,4,0,0,0,0,55083,55,1.0072083,0.0,12
1,0,6,7,0,11,0,1,348,97,1.0144885,0.0,12
1,0,3,1,0,13,0,1,67,-2,0.9999494,0.0,5
1,0,3,1,0,13,0,1,67,-2,0.9999494,0.0,11
0,0,8,6,0,150,0,0,745,0,1.0,0.0,12
0,0,18,4,0,0,0,0,55083,-8,0.9985155,0.0,5
0,0,21,4,1,27,0,0,2051,-490,0.8084441,0.0,12
0,0,18,4,0,0,0,0,17742,-7,0.9997778,0.0,12
1,0,15,5,0,0,0,0,54077,13,1.0009309,0.0,2
1,0,15,5,0,0,0,0,54077,13,1.0009309,0.0,11
0,0,13,4,1,214,0,0,2,-2,0.9993462,0.0,12
1,0,12,3,0,23,0,1,235,402,1.0009441,4.0,12
1,0,12,7,0,23,0,0,387429,1,1.0000284,0.0,12
1,0,3,4,0,17,0,0,1593416,14,1.0004636,0.0,12
0,0,11,6,0,36,0,1,44,1,1.0000267,0.0,12
1,0,9,1,0,31,0,0,7668,103,1.009361,0.0,5
1,0,9,1,0,31,0,0,7668,103,1.009361,0.0,11
1,0,18,1,0,0,0,1,73,-111,0.9686529,0.0,1
0,0,18,7,1,11,0,1,30,49,1.0044196,0.0,12
0,0,3,4,0,36,0,1,19997,-8251,0.28283355,-3.0,1
0,0,4,5,1,118,0,0,527,-437,0.99697745,0.0,12
1,0,13,3,0,13,0,1,27,5,1.0001358,0.0,2
0,0,10,3,0,29,0,0,61942,4,1.00038,0.0,12
0,0,17,6,1,25,0,0,289966,-33,0.9996104,0.0,12
0,0,8,6,1,59,0,0,6702,-8,0.99971735,0.0,12
0,0,0,3,0,55,0,1,111,-453,0.99169207,0.0,12
1,0,7,3,0,40,0,0,202,-15,0.9998416,0.0,12
0,0,11,4,0,11,0,0,13519,0,1.0,0.0,5
1,0,1,2,0,117,0,0,531,66986,2.4747155,504.0,9
1,0,19,4,0,0,0,0,149566,-95,0.99337655,0.0,5
1,0,12,6,0,0,0,0,168238,-448,0.98815256,0.0,5
1,0,12,6,0,0,0,0,168238,-448,0.98815256,0.0,11
0,0,23,6,0,28,0,0,266,0,1.0,0.0,12
1,0,15,7,0,21,0,0,81,0,1.0,0.0,12
0,0,11,3,0,0,0,0,69492,12,1.0023961,0.0,12
0,0,2,4,1,0,0,0,1607106,0,1.0,0.0,5
0,0,15,2,1,28,0,1,44,69,1.0002033,0.0,12
0,0,12,2,0,17,0,0,1104,283,1.0018373,5.0,12
0,0,11,7,1,132,0,0,7344,-3,0.9987639,0.0,12
1,0,4,6,0,0,0,1,201,37,1.0099249,0.0,2
1,0,4,6,0,0,0,1,201,37,1.0099249,0.0,3
1,0,4,6,0,0,0,1,201,37,1.0099249,0.0,12
1,0,14,2,0,0,0,1,81,6,1.0000618,0.0,5
1,0,21,2,0,47,0,0,69804,1,1.0000095,0.0,12
0,0,11,5,1,53,0,1,1786,0,1.0,0.0,12
1,0,9,4,0,19,0,1,102,-39,0.9991993,0.0,3
0,0,19,1,1,190,0,0,1358,-398,0.93084276,0.0,12
0,0,5,5,0,134,0,0,4761,5,1.0001107,0.0,12
1,0,22,4,0,20,0,0,-93259,1,1.0004847,0.0,5
1,0,22,4,0,20,0,0,-93259,1,1.0004847,0.0,11
0,0,22,7,0,27,0,1,321,340,1.0019836,0.0,5
0,0,0,3,0,80,0,1,60,40,1.0008224,0.0,12
0,0,19,5,0,58,0,1,587,0,1.0,0.0,12
1,0,19,6,0,12,0,1,78,10,1.0014021,0.0,5
1,0,19,6,0,12,0,1,78,10,1.0014021,0.0,11
0,0,7,6,1,70,0,0,35206,0,1.0,0.0,12
1,0,0,4,0,21,0,0,77733,73,1.0034256,0.0,2
1,0,0,4,0,21,0,0,77733,73,1.0034256,0.0,11
1,0,14,4,0,25,0,0,77847,-4,0.9999781,0.0,5
1,0,14,4,0,25,0,0,77847,-4,0.9999781,0.0,11
0,0,16,3,1,35,0,0,131164,0,1.0,0.0,12
0,0,14,5,0,22,0,1,7394,1383,1.0256349,6.0,12
1,0,16,2,0,13,0,1,22,1,1.0000707,0.0,12
0,0,1,2,1,136,0,0,64339,4,1.0004435,0.0,12
1,0,16,6,0,13,0,0,-2045178,-4,0.99974006,0.0,5
1,0,21,6,0,16,0,1,81,-105,0.9945832,-12.0,3
1,0,10,4,0,0,0,1,348,1,1.0000124,0.0,5
1,0,3,7,0,13,0,0,51759,0,1.0,0.0,12
0,0,20,1,0,141,0,0,5399,3108,1.0118887,25.0,12
1,0,3,2,0,19,0,0,304413,28,1.0001001,0.0,2
1,0,3,2,0,19,0,0,304413,28,1.0001001,0.0,11
0,0,22,1,1,25,0,0,2580,10,1.0002872,0.0,12
1,0,13,7,0,33,0,0,243757,33,1.0002264,0.0,12
0,0,5,5,0,42,0,0,19412,1,1.0000844,0.0,12
1,0,19,5,0,13,0,0,69560,0,1.0,0.0,12
0,0,21,6,0,0,0,0,112959,-31,0.9994308,0.0,5
0,0,1,4,1,51,0,0,293988,-11,0.99953514,0.0,12
0,0,3,1,0,20,0,0,59049,-1486,0.97632587,-7.0,12
1,0,23,7,0,11,0,0,405995,0,1.0,0.0,5
1,0,23,7,0,11,0,0,405995,0,1.0,0.0,11
1,0,22,5,0,46,0,0,95370,-324,0.9805499,0.0,2
1,0,0,3,0,0,0,1,211,106,1.0017816,0.0,3
1,0,1,4,0,29,0,1,55,-2828,0.95613873,-10.0,12
1,0,13,2,0,15,0,1,227,155,1.0051253,0.0,5
1,0,13,2,0,15,0,1,227,155,1.0051253,0.0,11
0,0,10,7,1,161,0,0,202,18,1.001002,0.0,12
1,0,12,5,0,0,0,0,299666,182,1.0510662,0.0,2
1,0,12,5,0,0,0,0,299666,182,1.0510662,0.0,11
1,0,9,1,0,0,0,0,96890,18,1.0001626,0.0,2
1,0,9,1,0,0,0,0,96890,18,1.0001626,0.0,11
1,0,5,5,0,17,0,1,78,170,1.008753,5.0,12
1,0,4,3,0,20,0,1,41,-29,0.9987304,0.0,1
1,0,16,2,0,19,0,0,2,400,1.0198877,0.0,2
0,0,5,7,0,23,0,1,768,0,1.0,0.0,12
1,0,10,4,0,25,0,0,549257,524,1.0681759,3.0,12
1,0,21,3,0,29,0,0,28555,27,1.0002258,0.0,2
1,0,21,3,0,29,0,0,28555,27,1.0002258,0.0,11
0,0,22,6,0,0,0,0,427,-10,0.9998823,0.0,12
1,0,16,7,0,17,0,0,177881,-8,0.99997306,0.0,5
0,0,23,6,0,15,0,0,-212616,1,1.0000092,0.0,3
0,0,23,6,0,15,0,0,-212616,1,1.0000092,0.0,11
0,0,6,2,1,21,0,1,17,0,1.0,0.0,12
0,0,2,6,1,0,0,1,145,1,1.000023,0.0,12
1,0,13,6,0,20,0,0,344478,-2,0.9999467,0.0,2
1,0,19,1,0,29,0,0,874,142,1.0053774,0.0,12
0,0,10,5,0,189,0,0,19783,1013,1.0016812,4.0,12
0,0,14,3,1,29,0,0,415123,-105,0.99937886,0.0,12
1,0,14,6,0,25,0,1,132,5637,1.1897022,0.0,6
1,0,21,3,0,12,0,1,818,58,1.013599,0.0,5
1,0,21,3,0,12,0,1,818,58,1.013599,0.0,11
1,0,1,3,0,10,0,0,711674,-24,0.9989987,0.0,3
0,0,19,7,0,30,0,0,5167,2,1.0000547,0.0,12
0,0,12,4,1,30,0,0,747356,92,1.011987,0.0,12
0,0,0,2,1,184,0,0,279,0,1.0,0.0,12
0,0,15,4,1,0,0,1,-2434377,0,1.0,0.0,12
1,0,18,6,0,0,0,0,498811,394,1.0053701,0.0,2
1,0,18,6,0,0,0,0,498811,394,1.0053701,0.0,11
1,0,19,6,0,10,0,0,606137,330,1.0023936,2.0,12
0,0,18,2,0,58,0,0,325212,460,1.0753975,0.0,12
1,0,0,3,0,15,0,0,64025,41,1.0050172,0.0,12
0,0,2,4,0,25,0,1,488,1577,1.210688,52.0,12
1,0,18,1,0,0,0,0,1191808,-320,0.9918728,0.0,1
0,0,3,4,0,12,0,0,330243,0,1.0,0.0,12
1,0,1,1,0,0,0,0,71231,-181,0.9930971,0.0,5
0,0,10,5,0,0,0,1,418,196,1.0167507,2.0,3
0,0,6,4,1,51,0,0,185201,2,1.0000763,0.0,12
0,0,5,2,0,107,0,1,55,35,1.0009601,0.0,12
0,0,13,2,0,150,0,0,27690,-188,0.9902231,0.0,10
0,0,2,7,0,0,0,0,-2445681,2,1.0000778,0.0,12
0,0,12,3,0,42,0,1,2102091,485,1.0364552,0.0,12
0,0,16,7,0,21,0,1,944,2,1.0000199,0.0,2
0,0,16,7,0,21,0,1,944,2,1.0000199,0.0,3
0,0,16,7,0,21,0,1,944,2,1.0000199,0.0,11
0,0,16,7,0,21,0,1,944,2,1.0000199,0.0,12
1,0,14,3,0,0,0,0,251215,-113,0.99827,0.0,3
1,0,13,7,0,0,0,0,217374,0,1.0,0.0,5
0,0,6,5,1,4,0,0,13757,0,1.0,0.0,12
0,0,17,6,0,78,0,0,-2045464,1191,1.0592272,52.0,12
0,0,16,5,0,29,0,1,292,2794,2.6984801,44.0,12
1,0,21,7,0,0,0,0,72253,0,1.0,0.0,5
0,0,2,6,0,84,0,0,22,-805,0.9225738,-5.0,12
1,0,4,6,0,19,0,1,168,-5822,0.9465852,-60.0,12
1,0,21,5,0,0,0,1,95,-112,0.9913833,0.0,12
0,0,13,7,1,0,0,1,160,-288,0.99635774,0.0,12
0,0,18,7,0,0,0,0,5356,-1555,0.9541839,-5.0,12
0,0,10,7,0,0,0,1,177,9,1.0046059,0.0,12
1,0,18,1,0,24,0,0,43916,5,1.0000144,0.0,5
1,0,18,1,0,24,0,0,43916,5,1.0000144,0.0,11
1,0,16,1,0,13,0,0,6358,1,1.0000966,0.0,5
1,0,23,6,0,34,0,0,124336,-30,0.99882674,0.0,5
1,0,13,4,0,14,0,0,59280,20,1.0004575,0.0,12
1,0,16,7,0,25,0,1,20,0,1.0,0.0,12
1,0,14,7,0,0,0,0,-2219881,7,1.001375,0.0,5
1,0,14,7,0,0,0,0,-2219881,7,1.001375,0.0,11
1,0,20,1,0,0,0,0,168719,-800,0.9484669,-6.0,1
1,0,11,2,0,15,0,0,853,0,1.0,0.0,12
1,0,8,1,0,16,0,0,-1631144,-3,0.99962735,0.0,2
1,0,8,1,0,16,0,0,-1631144,-3,0.99962735,0.0,11
0,0,20,2,1,17,0,0,5354,-6,0.9996085,0.0,12
1,0,4,5,0,13,0,1,860,1162,1.13315,12.0,12
1,0,10,7,0,131,0,0,31516,-506,0.88515663,-5.0,12
1,0,23,3,0,22,0,0,-471611,-11,0.9998196,0.0,12
1,0,4,1,0,12,0,0,169282,2,1.0000501,0.0,5
1,0,21,6,0,86,0,0,135171,101321,1.4026154,520.0,12
0,0,23,5,0,145,0,0,912,0,1.0,0.0,12
0,0,20,6,0,0,0,0,-1050590,464,1.0111598,0.0,12
0,0,21,5,1,157,0,0,20938,1,1.0000397,0.0,12
1,0,17,2,0,15,0,1,478,0,1.0,0.0,12
1,0,0,4,0,7,0,0,360968,133,1.0025505,-8.0,5
1,0,0,4,0,7,0,0,360968,133,1.0025505,-8.0,11
1,0,10,5,0,21,0,1,6774,461,1.0074755,4.0,12
0,0,21,6,0,0,0,1,261140,0,1.0,0.0,12
1,0,22,7,0,0,0,1,99,-967,0.9076497,-4.0,12
1,0,15,6,0,21,0,0,63270,112,1.0011497,0.0,3
1,0,17,3,0,0,0,0,826,6,1.0000662,0.0,5
1,0,17,1,0,13,0,1,1157,-191,0.9802808,0.0,12
1,0,20,7,0,17,0,1,24,-396,0.95840335,0.0,8
0,0,2,4,1,7,0,1,40673,34,1.000049,0.0,12
0,0,12,1,1,159,0,0,26,0,1.0,0.0,12
0,0,15,3,0,115,0,0,880,-335,0.9958524,0.0,9
1,0,0,5,0,31,0,0,19399,5,1.0000938,0.0,2
1,0,22,2,0,0,0,0,856474,44,1.0014733,0.0,12
1,0,13,6,0,17,0,1,187,10,1.0006472,0.0,12
0,0,22,5,0,13,0,1,60,107,1.0057957,0.0,12
0,0,4,1,0,18,0,0,6331,-355,0.988112,0.0,9
1,0,19,6,0,0,0,0,-2082604,1425,1.0154777,2.0,3
1,0,3,1,0,34,0,0,108273,-4,0.99998295,0.0,12
0,0,19,6,0,0,0,1,207,-13,0.99879515,0.0,12
1,0,19,1,0,19,0,1,181,12,1.0000921,0.0,2
1,0,19,1,0,19,0,1,181,12,1.0000921,0.0,5
1,0,19,1,0,19,0,1,181,12,1.0000921,0.0,11
1,0,17,5,0,31,0,0,888,0,1.0,0.0,12
1,0,1,6,0,125,0,0,152905,67,1.006002,0.0,3
1,0,1,6,0,125,0,0,152905,67,1.006002,0.0,11
0,0,4,5,0,17,0,0,132019,6,1.0009772,0.0,12
1,0,1,1,0,49,0,0,36736,-50339,0.45117855,0.0,1
0,0,21,1,1,32,0,0,92499,158,1.0176517,0.0,5
0,0,21,1,1,32,0,0,92499,158,1.0176517,0.0,11
1,0,14,7,0,0,0,0,52666,0,1.0,0.0,5
1,0,14,7,0,0,0,0,52666,0,1.0,0.0,11
0,0,21,1,1,179,0,0,146,1,1.0000758,0.0,12
0,0,1,4,0,37,0,0,50,116,1.0071738,0.0,12
0,0,16,1,0,0,0,0,6964,22,1.0107003,0.0,2
1,0,14,4,0,39,0,0,57972,-2537,0.9907539,-12.0,1
0,0,6,1,0,122,0,0,1627,1340,1.2037712,12.0,12
0,0,19,4,0,54,0,0,8242,-140,0.9875997,0.0,12
0,0,15,7,1,89,0,1,6,0,1.0,0.0,12
0,0,1,7,1,110,0,0,84968,103,1.0105598,0.0,12
0,0,4,3,1,96,0,1,330750,-10,0.99846435,0.0,12
0,0,7,4,0,22,0,1,397,253,1.0102779,0.0,12
0,0,15,4,1,177,0,0,20,5,1.0019455,0.0,12
0,0,11,2,0,20,0,0,3951,0,1.0,0.0,12
0,0,20,7,1,25,0,0,8515,-16,0.99991685,0.0,12
0,0,7,7,0,201,0,0,5114,-1285,0.9247041,0.0,12
1,0,15,5,0,21,0,0,125321,85,1.0068147,0.0,12
1,0,23,4,0,0,0,0,1072,-21,0.997774,0.0,5
0,0,19,7,1,153,0,0,32,8,1.0001736,0.0,12
0,0,18,5,0,0,0,1,33,-29,0.99963254,0.0,12
1,0,21,6,0,39,0,0,114366,50,1.0042241,0.0,5
0,0,22,1,1,0,0,1,1021,365,1.017886,2.0,12
1,0,18,4,0,13,0,1,23,0,1.0,0.0,12
0,0,23,4,0,78,0,0,-1234606,1206,1.8657573,0.0,12
1,0,12,1,0,35,0,0,33313,716,1.0088837,3.0,5
0,0,20,5,0,135,0,1,19,0,1.0,0.0,5
0,0,20,5,0,135,0,1,19,0,1.0,0.0,11
1,0,0,6,0,0,0,1,85,774,1.1515864,2.0,12
0,0,0,6,1,126,0,0,10950,-5,0.99958414,0.0,12
1,0,14,1,0,59,0,0,35963,-20,0.9968789,0.0,12
1,0,3,6,0,26,0,1,47,-30,0.9979396,-18.0,12
0,0,14,2,0,180,0,0,166422,-53,0.99113417,0.0,3
1,0,10,7,0,134,0,0,101,-24,0.9984201,0.0,12
0,0,3,1,0,17,0,1,26,-107,0.99728787,0.0,12
0,0,1,3,0,10,0,1,32,-73,0.9996253,0.0,12
0,0,22,4,0,14,0,0,82590,674,1.1991137,0.0,5
1,0,16,1,0,0,0,0,231969,-3,0.9998026,0.0,2
1,0,16,1,0,0,0,0,231969,-3,0.9998026,0.0,11
1,0,18,2,0,21,0,0,48853,-3,0.99989307,0.0,12
0,0,13,7,1,169,0,0,450681,54,1.0001029,0.0,12
0,0,21,6,0,13,0,0,67995,218,1.0120176,0.0,12
0,0,14,3,0,92,0,1,41,203,1.0085133,0.0,3
0,0,16,3,0,0,0,1,568,359,1.076383,-2.0,12
1,0,0,5,0,0,0,0,2388,-6318,0.93557006,12.0,2
1,0,0,5,0,0,0,0,2388,-6318,0.93557006,12.0,11
0,0,12,3,0,107,0,0,117104,-31,0.9968557,0.0,12
0,0,13,5,1,55,0,1,117,-2,0.9999318,0.0,12
0,0,17,1,0,27,0,0,3844,6,1.0001397,0.0,12
1,0,16,7,0,25,0,0,672900,245,1.245984,2.0,12
1,0,0,2,0,0,0,0,124,-2798,0.8912976,-7.0,1
0,0,21,4,0,24,0,0,73267,0,1.0,0.0,12
0,0,5,6,1,15,0,0,-951032,239,1.0761875,0.0,12
1,0,21,7,0,31,0,1,103,-3,0.99994653,0.0,5
1,0,21,7,0,18,0,1,36,16,1.0002059,0.0,2
1,0,21,7,0,18,0,1,36,16,1.0002059,0.0,11
1,0,19,4,0,17,0,0,342383,1,1.0000529,0.0,12
0,0,7,5,0,14,0,0,100709,0,1.0,0.0,12
1,0,21,2,0,40,0,1,43,-2,0.9999605,0.0,12
1,0,17,3,0,19,0,0,6813,1,1.0000134,0.0,12
1,0,3,3,0,20,0,1,56,0,1.0,0.0,5
1,0,20,5,0,0,0,0,10903,0,1.0,0.0,9
0,0,18,1,0,8,0,0,2506,-407,0.99114406,-481.0,12
0,0,15,2,1,11,0,0,700390,-1,0.9999886,0.0,12
1,0,16,4,0,67,0,0,2100793,880,1.0466448,98.0,12
0,0,11,5,0,50,0,0,97947,6,1.000208,0.0,12
1,0,12,1,0,7,0,1,43,-18,0.99991894,0.0,12
0,0,3,1,0,105,0,0,50,-90,0.9954126,0.0,12
0,0,0,4,1,12,0,0,699626,-60,0.9997202,0.0,12
0,0,0,1,0,0,0,1,329,-1,0.9998691,0.0,12
1,0,1,3,0,24,0,0,-1268215,6,1.0001353,0.0,12
0,0,9,2,1,0,0,0,152425,45,1.0053943,0.0,12
0,0,23,5,1,101,0,0,1659,-597,0.9207487,0.0,12
1,0,6,1,0,22,0,1,14,7,1.0006521,0.0,12
0,0,14,3,0,0,0,1,73,48,1.0095106,0.0,12
1,0,14,3,0,0,0,1,48,0,1.0,0.0,12
1,0,13,4,0,14,0,1,42,2,1.0000663,0.0,12
0,0,22,2,0,36,0,0,409427,536,1.0016638,0.0,12
1,0,0,7,0,0,0,0,288224,297,1.0488245,2.0,12
1,0,15,4,0,14,0,1,47,81,1.05209,0.0,3
0,0,22,2,0,87,0,1,156,137,1.0002555,0.0,12
0,0,6,5,0,12,0,0,35671,-434,0.97193843,0.0,12
0,0,17,3,0,12,0,0,101040,216,1.0035614,0.0,5
1,0,2,1,0,26,0,0,136417,9,1.0002695,0.0,2
1,0,2,1,0,26,0,0,136417,9,1.0002695,0.0,11
0,0,19,5,1,14,0,0,-2811157,51,1.002899,0.0,12
0,0,21,6,0,31,0,0,629,0,1.0,0.0,12
0,0,4,4,1,116,0,0,43,71,1.0026327,0.0,2
0,0,4,4,1,116,0,0,43,71,1.0026327,0.0,11
0,0,13,3,1,146,0,0,18,-16,0.995116,0.0,12
1,0,23,1,0,0,0,1,50,-3,0.99990726,0.0,2
1,0,16,1,0,19,0,1,71,0,1.0,0.0,12
1,0,20,3,0,32,0,0,57096,6,1.0000178,0.0,5
1,0,14,2,0,12,0,1,66,29,1.0018632,0.0,12
0,0,13,2,1,99,0,0,81884,-1,0.9998846,0.0,12
1,0,11,6,0,37,0,0,77534,1214,1.014669,12.0,5
1,0,15,4,0,0,0,1,136,47,1.0002444,0.0,5
1,0,15,4,0,0,0,1,136,47,1.0002444,0.0,11
1,0,6,3,0,0,0,0,60556,9,1.0002465,0.0,2
1,0,6,3,0,0,0,0,60556,9,1.0002465,0.0,11
0,0,18,3,0,54,0,0,15885,56,1.0077455,0.0,12
0,0,16,1,1,0,0,0,147242,73,1.0042353,0.0,12
1,0,2,7,0,13,0,0,-1976205,-248,0.98455596,0.0,5
0,0,18,1,0,16,0,1,78,62,1.0044643,0.0,12
0,0,1,7,0,2,0,1,21,-67,0.99815714,0.0,12
0,0,6,7,1,33,0,1,164,36,1.0002692,0.0,12
0,0,23,3,0,20,0,1,84,83,1.0018966,0.0,12
0,0,20,7,0,123,0,0,22234,-16,0.9998967,0.0,12
0,0,10,2,0,25,0,0,147611,104,1.0023007,0.0,2
0,0,17,6,0,13,0,1,188,101,1.0012134,0.0,12
1,0,0,5,0,16,0,0,277883,12,1.0008544,0.0,12
0,0,21,5,0,0,0,0,19498,52,1.0015218,0.0,6
1,0,20,6,0,0,0,0,532769,8,1.0000181,0.0,5
0,0,2,2,1,135,0,0,28,-403,0.9692625,0.0,12
0,0,0,4,0,125,0,0,31896,0,1.0,-1.0,12
1,0,23,5,0,33,0,1,34,0,1.0,0.0,12
0,0,4,7,0,66,0,0,-851878,-373,0.8943941,0.0,12
0,0,0,3,0,149,0,0,34300,-89,0.99829346,0.0,12
0,0,14,5,0,20,0,0,-1000046,839,1.0534872,11.0,12
1,0,18,4,0,0,0,0,494,36,1.001369,0.0,12
1,0,1,3,0,31,0,0,61,1,1.0000054,0.0,5
1,0,1,3,0,31,0,0,61,1,1.0000054,0.0,11
1,0,23,7,0,0,0,1,154,-6,0.99979025,0.0,12
1,0,17,1,0,38,0,1,99,862,1.0128616,4.0,5
1,0,20,5,0,0,0,1,49,-254,0.98865867,-63.0,12
0,0,12,1,0,10,0,1,58,1,1.0002521,0.0,12
0,0,3,3,0,21,0,0,297553,-4787,0.9811807,-3.0,1
1,0,22,7,0,18,0,0,99347,110,1.0177907,0.0,12
0,0,21,6,1,0,0,1,379,220,1.0069357,0.0,12
1,0,16,3,0,0,0,1,48,0,1.0,0.0,5
1,0,16,3,0,0,0,1,48,0,1.0,0.0,11
1,0,3,3,0,13,0,0,24984,-568,0.98795,0.0,3
0,0,16,5,0,134,0,0,41872,2100,1.1759974,-20.0,5
0,0,16,5,0,134,0,0,41872,2100,1.1759974,-20.0,11
0,0,16,4,1,227,0,0,2,-404,0.8985689,-28.0,12
0,0,21,3,0,39,0,0,-1566946,205,1.0068651,4.0,12
0,0,21,2,0,38,0,0,95,-2,0.9999387,0.0,9
1,0,19,4,0,13,0,0,5647,108,1.0249307,0.0,3
1,0,6,5,0,36,0,1,176,0,1.0,0.0,2
1,0,6,5,0,36,0,1,176,0,1.0,0.0,11
1,0,23,1,0,21,0,1,338,17,1.0001122,0.0,12
0,0,11,2,0,79,0,0,2063,-2,0.9999529,0.0,12
1,0,6,3,0,0,0,0,13752,-11,0.9964181,0.0,3
0,0,1,7,0,192,0,0,275,0,1.0,0.0,12
0,0,21,3,0,89,0,0,3229,208,1.0015565,0.0,12
1,0,14,1,0,20,0,0,175062,-1132,0.97643584,0.0,1
0,0,16,5,0,16,0,0,-1052272,503,1.0034435,0.0,12
1,0,16,5,0,0,0,0,94024,77,1.0002681,0.0,12
1,0,0,6,0,35,0,0,-1450094,286,1.0031893,0.0,12
1,0,1,3,0,0,0,1,122,-29,0.99893755,0.0,12
1,0,22,4,0,20,0,0,8,192,1.0028361,0.0,12
0,0,13,4,1,24,0,1,27269,-1,0.9999427,0.0,12
0,0,21,3,0,10,0,0,3298,0,1.0,0.0,12
1,0,1,2,0,17,0,0,161546,-3215,0.89080226,-35.0,1
1,0,21,6,0,0,0,0,82693,453,1.0162575,3.0,3
1,0,21,6,0,0,0,0,82693,453,1.0162575,3.0,4
1,0,21,6,0,0,0,0,82693,453,1.0162575,3.0,11
0,0,2,2,1,180,0,0,50,-1,0.99997485,0.0,12
1,0,19,3,0,0,0,0,67867,2,1.0000248,0.0,2
1,0,19,3,0,0,0,0,67867,2,1.0000248,0.0,11
0,0,21,1,1,19,0,0,435025,32,1.0002575,0.0,12
1,0,22,3,0,14,0,1,129,88,1.0047967,0.0,12
1,0,15,7,0,23,0,0,46653,0,1.0,0.0,2
0,0,13,3,0,17,0,1,393,-1,0.99999464,0.0,12
0,0,2,4,0,25,0,0,381459,36,1.0004193,0.0,12
1,0,15,6,0,0,0,1,46,29,1.0020367,0.0,12
0,0,12,4,0,54,0,0,692,470,1.0212737,0.0,12
