isContributorAnonymous,isBot,timeOfDay,localizedTimeOfDay,dayOfWeek,localizedDayOfWeek,isMinorEdit,authorRank,authorRankOfLast200Edits,authorRankOneMonth,authorRankOfLast200EditsOfOneMonth,hasPreviousSameContributor,timeSinceLastArticleEdit,timeSinceLastArticleEditBySameContributor,timeSinceFirstArticleEdit,revertCount,prevRevertCount,editRatio,contributorRevertRatio,timeSinceReverted,articleTemperatureAll,articleTemperatureYear,articleTemperatureMonth,articleTemperatureWeek,articleTemperatureDay,articleTemperatureHour,articleTemperatureRatio,currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,rankChange,averageCellSizeIncrease,averageCellSizeDecrease,averageCellSize,addedEmptyCellRatio,removedEmptyCellRatio,emptyCellCount,addedInvalidAttributes,isTableAdded,addedTableCount,isTableModified,modifiedTableCount,isTableDeleted,deletedTableCount,areMultipleTablesChanged,isTableReplacement,personalPronounInComment,personalPronounFrequencyInComment,personalPronounFrequencyInTable,personalPronounImpactInTable,singularPersonalPronounInComment,singularPersonalPronounFrequencyInComment,singularPersonalPronounFrequencyInTable,singularPersonalPronounImpactInTable,vulgarWordFrequencyInComment,vulgarWordFrequencyInTables,vulgarWordImpactInTables,sexualWordFrequencyInComment,sexualWordFrequencyInTables,sexualWordImpactInTables,nonDictionaryWordFrequencyInComment,nonDictionaryWordFrequencyInTable,nonDictionaryWordImpactInTable,superlativeWordFrequencyInTable,superlativeWordImpactInTable,superlativeWordFrequencyInComment,wikiSyntaxElementFrequencyInTable,wikiSyntaxElementImpactInTable,wikiSyntaxElementFrequencyInComment,averageAllBadWordFrequencyInTable,averageAllBadWordImpactInTable,averageAllBadWordFrequencyInComment,revertInComment,redirectInComment,replaceInComment,goodFaithInComment,digitRatio,alphanumericRatio,uppercaseRatio,uppercaseToLowercaseRatio,longCharSeq,lengthOfLongestToken,newWordFrequency,refAddedRatio,refRemovedRatio,refCount,previousLength,sizeChange,addedSizeRatio,removedSizeRatio,LZWCompressionRate,kldOfAddedCharDistribution,kldOfCharDistribution,rawCommentLength,userCommentLength,hasNumericOutlierInColumns,hasNumericOutlierInRows,tableDataTypeInformationGain,templateUseFlags,templateUseFifaFlags,templateUsePageLink,templateUseYesNo,revision_id,tag_id
0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.058271285205568145,3.4722222222222224E-4,0.004166666666666667,0.017857142857142856,0.08333333333333333,2.0,480.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.07142857142857142,1.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,14.0,14.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,19543474,1
0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.058271285205568145,3.4722222222222224E-4,0.004166666666666667,0.017857142857142856,0.08333333333333333,2.0,480.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.07142857142857142,1.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,14.0,14.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,19543474,11
0.0,0.0,17.0,-1.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1381.0,757142.0,757142.0,0.0,1.0,5.249343832020997E-4,1.0,757142.0,0.03453216045110917,0.0681712962962963,0.019444444444444445,0.03571428571428571,0.16666666666666666,2.0,102.85714285714286,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.001176470588235294,106.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4089191232048375,0.0,0.02689055442346886,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237533666,12
0.0,0.0,11.0,-1.0,3.0,-1.0,0.0,0.6666666865348816,0.6666666865348816,0.5,0.5,1.0,10063.0,10063.0,139312.0,0.0,0.0,0.41935483870967744,0.0,-1.0,0.009629460312519758,0.0038194444444444443,0.015277777777777777,0.011904761904761904,0.08333333333333333,2.0,130.9090909090909,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.154927040172942,0.0,3205.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.86,0.2623456790123457,0.02,0.16666666666666666,0.0,0.0,0.0,0.0,0.176,0.1191358024691358,0.0,0.0,0.0,0.0,0.0,0.06582134207152016,0.7684855392506055,0.07508192050149594,0.11983658647299138,3.0,148.0,0.003432494279176201,1.1818181818181819,0.0,26.0,6.0,0.0,0.0,0.0,0.32499648728396796,69.08289830370903,1.5443930199434124,23.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.17142857142857143,0.0,716180357,12
1.0,0.0,10.0,11.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0019077901430842607,0.14285714285714285,16.0,0.11320048872491478,0.2636574074074074,0.2638888888888889,0.47023809523809523,0.8333333333333334,12.0,45.473684210526315,8.0,6.0,48.0,0.0,0.0,6.0,1.0,0.0,0.975609756097561,0.0,0.0,0.023426573426573522,33.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6666666666666667,0.0,0.6,1.2,0.0,0.1,0.04838709677419355,0.0,0.0,0.0,0.3333333333333333,0.0851063829787234,0.0,0.24,0.583010752688172,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.630057803468208,0.09248554913294797,0.1827956989247312,5.0,13.0,0.011426592797783934,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.44985422740524783,90.42376735836315,0.18101508223540497,21.0,0.0,0.0,0.0,-0.04743136481912491,0.0,0.0,0.15151515151515152,0.0,122456894,2
1.0,0.0,10.0,11.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0019077901430842607,0.14285714285714285,16.0,0.11320048872491478,0.2636574074074074,0.2638888888888889,0.47023809523809523,0.8333333333333334,12.0,45.473684210526315,8.0,6.0,48.0,0.0,0.0,6.0,1.0,0.0,0.975609756097561,0.0,0.0,0.023426573426573522,33.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6666666666666667,0.0,0.6,1.2,0.0,0.1,0.04838709677419355,0.0,0.0,0.0,0.3333333333333333,0.0851063829787234,0.0,0.24,0.583010752688172,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.630057803468208,0.09248554913294797,0.1827956989247312,5.0,13.0,0.011426592797783934,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.44985422740524783,90.42376735836315,0.18101508223540497,21.0,0.0,0.0,0.0,-0.04743136481912491,0.0,0.0,0.15151515151515152,0.0,122456894,11
0.0,1.0,14.0,-1.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,6918.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.009959310385048473,0.012268518518518519,0.09305555555555556,0.011904761904761904,0.08333333333333333,2.0,21.492537313432834,225.0,4.0,900.0,0.0,0.0,0.0,0.0,0.0,0.996116504854369,1.0,0.0,0.001900903708320347,35.58777777777778,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032530904359141183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.506180871828236E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.03333333333333333,0.08333333333333333,1.0,7.0,-1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.24828824442348071,0.0,0.07501518456440315,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372213356,12
0.0,0.0,6.0,-1.0,3.0,-1.0,0.0,0.10000000149011612,0.125,0.125,0.125,0.0,358.0,1199.0,1324.0,0.0,0.0,0.007751937984496124,0.0,-1.0,0.022837500933263262,0.02673611111111111,0.2652777777777778,1.0238095238095237,1.3333333333333333,2.0,7.539267015706806,34.0,6.0,204.0,0.0,0.03125,12.0,2.0,0.0,0.9607843137254902,0.0,1.0000593577491543,0.0,5.161764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015822784810126583,0.0,0.0,0.0,0.2222222222222222,0.02,0.0,0.2,0.003164556962025317,0.0,0.0,0.0,0.0,0.0,0.2351931330472103,0.6652360515021459,0.1871244635193133,0.7711267605633803,2.0,18.0,0.023954372623574142,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.2119560019129603,37.54065479482574,-0.26562232613679343,17.0,0.0,1.0,0.0,0.0016296714880120744,0.0,0.0,0.0,0.0,506349039,12
0.0,0.0,17.0,-1.0,3.0,-1.0,0.0,0.8461538553237915,0.8571428656578064,0.9166666865348816,0.8571428656578064,0.0,5.0,17.0,286183.0,7.0,1.0,0.015716051562775914,1.0333333333333334,7332.0,0.12494178389225084,0.41064814814814815,0.5166666666666667,0.3392857142857143,0.75,8.0,15.483870967741934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,1.6666666666666667,0.0,0.0038022813688212928,0.5,0.0,0.8022813688212928,2.961038961038961,0.019011406844106463,1.0,0.0,0.42857142857142855,3.0,0.0,0.16577946768060836,1.2255411255411257,0.0,0.0,0.0,0.0,0.0,0.0,0.7042981501632208,0.08106637649619151,0.13045375218150088,2.0,24.0,7.915813000558757E-4,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.2966725043782837,45.47355475123511,27.877499520684786,149.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,109858511,12
0.0,0.0,2.0,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,-1.0,-1.0,0.0,10.0,0.0,0.0,-1.0,0.012124399171617561,0.011226851851851852,0.059722222222222225,0.22023809523809523,1.5416666666666667,2.0,33.48837209302325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,443795899,1
0.0,0.0,2.0,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,-1.0,-1.0,0.0,10.0,0.0,0.0,-1.0,0.012124399171617561,0.011226851851851852,0.059722222222222225,0.22023809523809523,1.5416666666666667,2.0,33.48837209302325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,443795899,2
0.0,0.0,2.0,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,-1.0,-1.0,0.0,10.0,0.0,0.0,-1.0,0.012124399171617561,0.011226851851851852,0.059722222222222225,0.22023809523809523,1.5416666666666667,2.0,33.48837209302325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,443795899,11
1.0,0.0,12.0,8.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4994.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.027712231935092,0.03564814814814815,0.03194444444444444,0.041666666666666664,0.08333333333333333,2.0,62.60869565217392,9.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.88888888888889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.058823529411764705,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400966183574879,21.06821674856227,-1.1565188072328747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376249401,2
1.0,0.0,12.0,8.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4994.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.027712231935092,0.03564814814814815,0.03194444444444444,0.041666666666666664,0.08333333333333333,2.0,62.60869565217392,9.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.88888888888889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.058823529411764705,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400966183574879,21.06821674856227,-1.1565188072328747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376249401,11
0.0,0.0,16.0,-1.0,1.0,-1.0,0.0,0.96875,0.6666666865348816,0.800000011920929,0.800000011920929,0.0,7.0,3083.0,2402350.0,7.0,0.0,0.1202895860404678,2.431432973805855,3195.0,0.10896495759216222,0.10474537037037036,0.0875,0.24404761904761904,0.20833333333333334,2.0,22.857142857142858,56.0,3.0,168.0,0.0,0.0,0.0,0.0,0.0,0.9965277777777778,0.0,1.0036215482118604,0.0,26.392857142857142,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.825,0.0,0.029411764705882353,1.0,9.0,0.006576243321002877,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.38882625579356134,61.92322306996003,-0.1316414076021245,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534178708,12
0.0,0.0,3.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.02187045211326769,0.01574074074074074,0.018055555555555554,0.05357142857142857,0.16666666666666666,2.0,110.76923076923077,84.0,4.0,336.0,0.0,0.0,-4.0,-1.0,0.0,0.9954128440366973,0.0,1.0009300595238095,0.0,16.014880952380953,0.0,0.023255813953488372,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,-0.008310249307479225,0.0,0.0,0.11764705882352941,0.0,-0.010416666666666666,0.0,0.2,-0.001662049861495845,0.058823529411764705,0.0,0.0,0.0,0.0,0.009345794392523364,0.8411214953271028,0.056074766355140186,0.08333333333333333,2.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4187946884576098,0.0,0.46310815874244937,105.0,105.0,0.0,0.0,-5.62961609987811E-5,0.0,0.0,-0.009259259259259259,0.0,683258093,12
1.0,0.0,10.0,15.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005376344086021506,0.0,-1.0,0.0024628035874838927,0.0028935185185185184,0.005555555555555556,0.023809523809523808,0.125,3.0,540.0,14.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.9925373134328358,0.0,0.0,0.003147953830010404,22.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.2857142857142857,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.370385073441842,7.157390801812522,-0.20482892065781202,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774272307,5
1.0,0.0,10.0,15.0,5.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005376344086021506,0.0,-1.0,0.0024628035874838927,0.0028935185185185184,0.005555555555555556,0.023809523809523808,0.125,3.0,540.0,14.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.9925373134328358,0.0,0.0,0.003147953830010404,22.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.2857142857142857,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.370385073441842,7.157390801812522,-0.20482892065781202,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774272307,11
0.0,0.0,6.0,-1.0,1.0,-1.0,0.0,0.1428571492433548,0.2222222238779068,0.20000000298023224,0.20000000298023224,1.0,2.0,2.0,8.0,0.0,0.0,0.002857142857142857,0.0,-1.0,0.008273069430537055,0.012152777777777778,0.03333333333333333,0.03571428571428571,0.16666666666666666,4.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,546864065,11
0.0,0.0,6.0,-1.0,1.0,-1.0,0.0,0.1428571492433548,0.2222222238779068,0.20000000298023224,0.20000000298023224,1.0,2.0,2.0,8.0,0.0,0.0,0.002857142857142857,0.0,-1.0,0.008273069430537055,0.012152777777777778,0.03333333333333333,0.03571428571428571,0.16666666666666666,4.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,546864065,1
1.0,0.0,8.0,8.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,10052.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.04844900270559366,0.02673611111111111,0.059722222222222225,0.011904761904761904,0.08333333333333333,2.0,33.48837209302325,14.0,3.0,42.0,0.0,0.0,3.0,1.0,0.0,0.9861111111111112,0.0,1.0082972582972582,0.0,5.119047619047619,1.0909090909090908,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0392156862745098,0.0,0.0,0.0,1.0,0.04,0.0,0.1,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.47619047619047616,0.09523809523809523,0.42857142857142855,2.0,7.0,0.007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458715596330275,88.85515928661663,0.9410129751756249,10.0,0.0,0.0,0.0,0.004121389724529578,0.0,0.0,0.08333333333333333,0.0,183140654,12
1.0,0.0,10.0,11.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.05370239057456103,0.04178240740740741,0.08055555555555556,0.07738095238095238,0.125,2.0,24.82758620689655,12.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.96875,1.0,0.0,0.0262664165103189,10.8125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.004347826086956522,0.3333333333333333,0.07692307692307693,0.0,1.0,0.0,0.0,0.2,0.21451505016722408,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.14035087719298245,0.2571428571428571,2.0,17.0,0.007017543859649122,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.39323467230443976,59.39972510460966,-0.14710967322019355,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549135422,11
1.0,0.0,10.0,11.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.05370239057456103,0.04178240740740741,0.08055555555555556,0.07738095238095238,0.125,2.0,24.82758620689655,12.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.96875,1.0,0.0,0.0262664165103189,10.8125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.004347826086956522,0.3333333333333333,0.07692307692307693,0.0,1.0,0.0,0.0,0.2,0.21451505016722408,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.14035087719298245,0.2571428571428571,2.0,17.0,0.007017543859649122,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.39323467230443976,59.39972510460966,-0.14710967322019355,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549135422,5
1.0,0.0,22.0,22.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,395.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.05150030399484997,0.12731481481481483,0.06805555555555555,0.06547619047619048,0.125,2.0,29.38775510204082,8.0,5.0,40.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9375,1.0,4.02834008097166,0.0,49.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,2.0,0.0,0.07317073170731707,3.0,0.0,0.3902439024390244,0.16393442622950818,0.0,0.0,0.0,0.5,-0.6129032258064516,0.0,0.10243902439024391,1.0327868852459017,0.0,0.0,0.0,0.0,0.0,0.05362462760675273,0.7189672293942403,0.1916583912611718,0.40585774058577406,3.0,46.0,9.240009240009242E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4126984126984127,163.1320526130485,28.625031721305323,16.0,0.0,0.0,0.0,0.025187341260507368,0.0,0.0,1.7692307692307692,0.0,538781827,11
