isContributorAnonymous,isBot,timeOfDay,localizedTimeOfDay,dayOfWeek,localizedDayOfWeek,isMinorEdit,authorRank,authorRankOfLast200Edits,authorRankOneMonth,authorRankOfLast200EditsOfOneMonth,hasPreviousSameContributor,timeSinceLastArticleEdit,timeSinceLastArticleEditBySameContributor,timeSinceFirstArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,timeSinceContributorRevertedBeforeInThatArticle,articleTemperatureAll,articleTemperatureYear,articleTemperatureMonth,articleTemperatureWeek,articleTemperatureDay,articleTemperatureHour,currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,rankChange,clipCount,refCount,sizePerCellChangeRatio,emptyCellChangeRatio,personalPronounFrequencyInComment,personalPronounFrequencyInTable,personalPronounImpactInTable,vulgarWordFrequencyInComment,vulgarWordFrequencyInTables,vulgarWordImpactInTables,sexualWordFrequencyInComment,sexualWordFrequencyInTables,sexualWordImpactInTables,nonDictionaryWordFrequencyInComment,nonDictionaryWordFrequencyInTable,nonDictionaryWordImpactInTable,superlativeWordFrequencyInTable,superlativeWordImpactInTable,superlativeWordFrequencyInComment,wikiSyntaxElementFrequencyInTable,wikiSyntaxElementImpactInTable,wikiSyntaxElementFrequencyInComment,averageAllBadWordFrequencyInTable,averageAllBadWordImpactInTable,averageAllBadWordFrequencyInComment,revertInComment,redirectInComment,replaceInComment,goodFaithInComment,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,averageRelativeFrequencyOfNewAddedWords,refChangeRatio,previousLength,sizeChange,sizeRatio,LZWCompressionRate,KLDOfCharDistribution,commentLength,userCommentLength,templateUseFlags,templateUseFifaFlags,templateUsePageLink,templateUseYesNo,revision_id,tag_id
0.0,0.0,14.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,0.0,0.015873015873015872,0.0,-1.0,0.010374630570046046,0.007222222222222222,0.036,0.017142857142857144,0.12,3.0,4.0,5.0,20.0,1.0,0.25,5.0,1.0,0.0,0.7857142857142857,0.0,0.0,-2.0,-0.0877652245797741,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.2631578947368421,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,0.075,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.7596899224806202,0.10852713178294573,0.19736842105263158,2.0,9.0,0.01818181818181818,0.0,568.0,785.0,0.21652892561983472,0.5982783357245337,16.353790609303363,26.0,26.0,0.0,0.0,2.0,0.0,759153086,12
0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,0.6666666865348816,0.8571428656578064,0.0,0.0,1.0,5755.0,5755.0,5842962.0,0.0,0.04371584699453552,0.0,-1.0,0.0034837609092363527,0.003111111111111111,0.009333333333333334,0.03428571428571429,0.08,2.0,11.0,13.0,143.0,1.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,-9.0,4.275940706956766E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.7627118644067796,0.11864406779661017,0.20512820512820512,1.0,17.0,3.098853424233034E-4,0.0,5581.0,12.0,4.632104044183146E-4,0.3394429469901168,5.334580683996589,45.0,45.0,0.0,0.0,2.0,0.0,784012626,12
1.0,0.0,0.0,18.0,3.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,5.0,0.0,0.15,1.0,5.0,0.0016753650265012286,0.0013333333333333333,0.013333333333333334,0.03428571428571429,0.24,6.0,9.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,9.033423667569496E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,320.0,3.0,0.0012040939193257074,0.8606811145510835,5.529446844526785,0.0,0.0,0.0,0.0,0.0,0.0,183072492,11
1.0,0.0,0.0,18.0,3.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,5.0,0.0,0.15,1.0,5.0,0.0016753650265012286,0.0013333333333333333,0.013333333333333334,0.03428571428571429,0.24,6.0,9.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,9.033423667569496E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,320.0,3.0,0.0012040939193257074,0.8606811145510835,5.529446844526785,0.0,0.0,0.0,0.0,0.0,0.0,183072492,5
1.0,0.0,11.0,6.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,477.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.005087954723284184,0.003,0.014666666666666666,0.017142857142857144,0.12,2.0,24.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-91.0,-0.003641056367239669,-1.0,0.0,0.0,0.0,0.5,0.0,-0.02857142857142857,0.0,0.0,0.0,0.0,0.0,-0.005326231691078562,0.0,0.0,0.5,0.0,-0.00625,0.0,0.0,-0.006779532052501426,0.2,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.014705882352941176,18326.0,-316.0,-0.0036294922167555794,0.24834728955486998,0.0,22.0,22.0,0.0,0.0,1.0,0.0,403859605,1
0.0,0.0,20.0,-1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,40.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,1.0,0.5,0.4574468085106383,43.0,0.02127659574468085,2.0,0.0,0.0,0.0,0.0,0.09787234042553192,9.2,0.1,0.0,0.0,0.0,0.0,0.081437125748503,0.6874251497005988,0.07425149700598803,0.14157303370786517,3.0,22.0,-1.0,0.0,0.0,6402.0,6403.0,0.5825471698113207,1024.0,194.0,0.0,0.0,0.0,0.0,0.0,735135319,12
1.0,0.0,1.0,21.0,4.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,8.0,0.0,0.17391304347826086,5.0,2.0,0.03951215657350578,0.002777777777777778,0.03333333333333333,0.08,0.28,7.0,18.0,10.0,180.0,1.0,-0.05555555555555555,-10.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.009257535965148061,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036290322580645164,0.0,0.0,0.0,0.0,-0.06779661016949153,0.0,0.0,-0.007258064516129033,0.06666666666666667,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.023255813953488372,13372.0,-2828.0,-0.04384509204832731,0.2880343189826873,0.0,29.0,29.0,0.0,0.0,6.0,0.0,177562287,12
1.0,0.0,22.0,15.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,63283.0,0.0,0.425,0.0,-1.0,6.151968263655783E-4,0.002777777777777778,0.021333333333333333,0.022857142857142857,0.16,4.0,0.0,0.0,0.0,0.3333333333333333,1.0,-42.0,-9.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12120481927710842,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1345.0,-6546.0,-0.21797775261440086,0.49236641221374045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775289423,1
1.0,0.0,22.0,15.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,63283.0,0.0,0.425,0.0,-1.0,6.151968263655783E-4,0.002777777777777778,0.021333333333333333,0.022857142857142857,0.16,4.0,0.0,0.0,0.0,0.3333333333333333,1.0,-42.0,-9.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12120481927710842,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1345.0,-6546.0,-0.21797775261440086,0.49236641221374045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775289423,11
0.0,0.0,21.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.17272727272727273,0.0,0.0,0.0,0.0,0.05952380952380952,0.6865079365079365,0.04365079365079365,0.08108108108108109,2.0,25.0,-1.0,0.0,0.0,181.0,182.0,0.984375,1023.9999999999999,251.0,0.0,0.0,0.0,0.0,0.0,224664049,12
1.0,0.0,20.0,1.0,6.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,3850.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.008227072972265837,0.008777777777777778,0.02266666666666667,0.02857142857142857,0.08,2.0,17.0,10.0,170.0,1.0,-0.8823529411764706,-226.0,-49.0,4.0,0.9709302325581395,0.0,0.0,-3.0,-0.03981097657672339,0.8181818181818182,0.0,0.0,-1.0,0.0,0.0,-0.6666666666666666,0.0,0.0,-0.7777777777777778,0.0,0.8571428571428571,-0.6284501061571125,0.0,-0.35294117647058826,0.0,0.0,-0.6292134831460674,0.0,0.17142857142857143,-0.685167145414429,0.0,0.0,0.0,0.0,0.0,0.02638700947225981,0.709404600811908,0.08491204330175914,0.14617169373549885,3.0,70.0,1.2795086686712303E-4,0.0,11924.0,-39028.0,-0.5877737281243411,0.4080752646021168,857.3649207031901,17.0,17.0,0.0,0.0,158.0,0.0,586089981,11
1.0,0.0,20.0,1.0,6.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,3850.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.008227072972265837,0.008777777777777778,0.02266666666666667,0.02857142857142857,0.08,2.0,17.0,10.0,170.0,1.0,-0.8823529411764706,-226.0,-49.0,4.0,0.9709302325581395,0.0,0.0,-3.0,-0.03981097657672339,0.8181818181818182,0.0,0.0,-1.0,0.0,0.0,-0.6666666666666666,0.0,0.0,-0.7777777777777778,0.0,0.8571428571428571,-0.6284501061571125,0.0,-0.35294117647058826,0.0,0.0,-0.6292134831460674,0.0,0.17142857142857143,-0.685167145414429,0.0,0.0,0.0,0.0,0.0,0.02638700947225981,0.709404600811908,0.08491204330175914,0.14617169373549885,3.0,70.0,1.2795086686712303E-4,0.0,11924.0,-39028.0,-0.5877737281243411,0.4080752646021168,857.3649207031901,17.0,17.0,0.0,0.0,158.0,0.0,586089981,1
1.0,0.0,1.0,1.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,4609.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.01397830738441061,0.01211111111111111,0.02666666666666667,0.045714285714285714,0.08,2.0,0.0,0.0,0.0,0.75,1.0,-5.0,-1.0,-5.0,1.0,0.0,-3.0,-49.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-0.02702702702702703,0.6666666666666666,0.0,-0.10894941634241245,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-0.1071952886738879,0.13333333333333333,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,23891.0,-6579.0,-0.09153910381296966,0.2746106849189214,0.0,26.0,26.0,0.0,0.0,0.0,0.0,583989794,1
1.0,0.0,21.0,16.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6.146281499692685E-4,1.0,1.0,0.4317137809187279,0.181,0.328,0.49142857142857144,0.8,6.0,82.0,9.0,738.0,1.0,0.0,0.0,0.0,0.0,0.9992360580595874,0.0,0.0,-28.0,-7.733017568449014E-5,0.0,0.0,0.0,0.0,0.0,1.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,-0.001488095238095238,0.0,-0.03333333333333333,0.0,0.0,0.0,0.0,0.2,-0.003516009852216749,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.11764705882352941,1.0,12.0,0.0,0.0,20290.0,-16.0,-7.249668931785448E-5,0.25836990286475026,3.7618360681026615,24.0,24.0,0.0,0.0,0.0,0.0,205642250,12
0.0,0.0,19.0,-1.0,3.0,-1.0,0.0,0.8571428656578064,0.8333333134651184,0.5,0.5,1.0,7.0,7.0,45136.0,0.0,0.6547085201793722,0.0,-1.0,0.012468908545635742,0.02277777777777778,0.24266666666666667,0.29714285714285715,0.68,4.0,18.0,10.0,180.0,1.0,0.0,0.0,0.0,0.0,0.98358565311956,0.0,0.0,0.0,-0.005125851942682567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.015267175572519083,0.0,0.0,0.0,0.0,-0.07920792079207921,0.0,0.0,-0.0030534351145038168,0.05,0.0,0.0,0.0,0.0,0.18622658340767173,0.6781445138269402,0.08813559322033898,0.21834408412123354,3.0,37.0,0.0,0.0,29937.0,-3340.0,-0.005124309392265193,0.31608744585791754,588.226972691273,29.0,29.0,0.0,0.0,2.0,0.0,44987687,12
0.0,0.0,18.0,-1.0,1.0,-1.0,1.0,0.761904776096344,0.2222222238779068,0.20000000298023224,0.2222222238779068,0.0,2.0,15942.0,489424.0,0.0,0.02837326607818411,1.0,100556.0,0.042685360775970405,0.15811111111111112,0.3333333333333333,0.5028571428571429,0.52,3.0,17.0,7.0,119.0,1.0,0.0,0.0,0.0,0.0,0.9974999999999999,0.0,0.0,-24.0,0.0024525397639815595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0011467889908256881,0.0,0.0,0.07142857142857142,0.0,-0.005780346820809248,0.0,0.0,2.2935779816513763E-4,0.08571428571428572,1.0,0.0,0.0,0.0,0.0,0.7463768115942029,0.07246376811594203,0.11702127659574468,2.0,13.0,1.6051364365971105E-4,0.0,9200.0,239.0,0.002462776164431355,0.33068278201865986,15.851592086341066,112.0,112.0,0.0,0.0,1.0,0.0,86087176,12
0.0,0.0,12.0,-1.0,3.0,-1.0,0.0,0.5,0.5,0.0,0.0,0.0,9521.0,22226.0,22343.0,0.0,0.05063291139240506,0.0,-1.0,0.0012675233142135525,0.0017777777777777779,0.012,0.017142857142857144,0.08,2.0,1.0,6.0,6.0,0.8571428571428571,0.0,-6.0,-1.0,-6.0,0.880952380952381,0.0,0.0,-210.0,-0.17962866256865836,0.0,0.0,0.0,-0.3,0.0,0.0,-0.2125,0.0,0.0,-0.12244897959183673,0.3333333333333333,0.0,-0.19098616688978134,0.0,-0.125,0.0,0.0,-0.125,0.0,0.0,-0.1901870292963236,0.06666666666666667,0.0,0.0,0.0,0.0,0.05577715952133543,0.7519860557101197,0.09043676465658834,0.1493387926741548,4.0,25.0,1.1020498126515319E-4,0.0,39694.0,-28550.0,-0.17962124071976845,0.23333437023672504,0.0,28.0,28.0,0.0,0.0,11.0,0.0,560600115,12
0.0,0.0,1.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.003457227564705855,0.001,0.006666666666666667,0.017142857142857144,0.12,2.0,14.0,4.0,56.0,1.0,0.0,104.0,19.0,6.0,0.9892823542017091,0.0,0.0,-106.0,-0.013058099166555827,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,-0.01105379513633014,0.0,-0.05555555555555555,0.0,0.5465116279069767,0.33653846153846156,0.0,0.1,-0.01332187013837714,0.0875,0.0,0.0,0.0,0.0,0.11606884880505221,0.722045651545796,0.06777562223964997,0.12628747117601843,5.0,159.0,0.002001421859545005,0.0,24919.0,-2159.0,-0.013051972009023884,0.34793772416041735,6.04714451346239,141.0,0.0,0.0,0.0,2.0,0.0,677711292,12
0.0,0.0,6.0,-1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,38.0,42.0,0.0,1.0,0.0,-1.0,5.714285714285714,4.4444444444444447E-4,0.005333333333333333,0.022857142857142857,0.16,4.0,0.0,0.0,0.0,1.0,1.0,16.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.09523809523809523,2.0,0.0,0.42857142857142855,9.0,0.09523809523809523,2.0,0.0,0.0,0.0,0.0,0.12380952380952381,2.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.04827586206896552,0.5551724137931034,0.07241379310344828,0.1732283464566929,3.0,19.0,0.0,0.0,20.0,4045.0,4046.0,0.8327645051194539,672.1839247624583,27.0,27.0,0.0,0.0,0.0,0.0,215682414,12
0.0,0.0,0.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.6017191977077364,7.777777777777777E-4,0.009333333333333334,0.04,0.28,2.0,2.0,2.0,4.0,1.0,0.5,5.0,3.0,2.0,0.75,0.0,0.0,-10.0,-0.7542482571941094,-1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,-0.01603206412825651,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.003206412825651302,0.0875,0.0,0.0,0.0,0.0,0.11681296421336934,0.7052667116812964,0.10195813639432816,0.210124826629681,2.0,28.0,9.005763688760805E-5,0.0,4312.0,-1582.0,-0.01698210487872994,0.40748538011695906,61.65340656501456,141.0,0.0,1.0,0.0,20.0,0.0,647962616,12
0.0,0.0,2.0,-1.0,4.0,-1.0,0.0,0.9523809552192688,0.5555555820465088,0.5,0.5,0.0,8.0,7319.0,1431784.0,3.0,0.08190476190476191,251.0,18080.0,0.061121001512707954,0.10355555555555555,0.10666666666666667,0.09714285714285714,0.4,4.0,11.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,1.0,2.1836445026757092E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-9.132420091324201E-4,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.6904761904761905,0.047619047619047616,0.13043478260869565,2.0,14.0,0.006507592190889371,0.0,4043.0,6.0,2.547492539486134E-4,0.43664047151277013,2.5700351201064726,0.0,0.0,0.0,0.0,2.0,0.0,239168850,12
1.0,0.0,7.0,15.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,40.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.3165969618826793,0.16233333333333333,0.512,0.32,0.32,3.0,11.0,24.0,264.0,1.0,-0.45454545454545453,56.0,-5.0,11.0,1.0,0.0,0.0,-5.0,-0.3463827410292751,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.5,0.0,-0.17073170731707318,0.0,0.0,-0.02857142857142857,0.1,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,2439.0,-5214.0,-0.1703706124583306,0.4903660886319846,0.0,20.0,20.0,0.0,0.0,0.0,0.0,331396242,1
0.0,0.0,5.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,28.0,4.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,1.0,0.2857142857142857,0.576271186440678,34.0,0.0,0.0,0.0,0.19047619047619047,4.0,0.0,0.11864406779661016,7.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.016518424396442185,0.758576874205845,0.07878017789072427,0.12045889101338432,3.0,115.0,-1.0,1.0,0.0,5591.0,5592.0,0.5627376425855514,1024.0000000000005,52.0,52.0,0.0,0.0,0.0,0.0,492820230,12
0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.038756424298592974,0.03,0.04533333333333334,0.08,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-144.0,-18.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.3333333333333333,0.0,-1.0,0.0,0.0,-0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.07692307692307693,13.0,17.0,0.0,-1.0,2848.0,-23422.0,-0.9999146138410964,2.3214285714285716,1024.0,27.0,27.0,0.0,0.0,0.0,0.0,524109181,1
0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.038756424298592974,0.03,0.04533333333333334,0.08,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-144.0,-18.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.3333333333333333,0.0,-1.0,0.0,0.0,-0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.07692307692307693,13.0,17.0,0.0,-1.0,2848.0,-23422.0,-0.9999146138410964,2.3214285714285716,1024.0,27.0,27.0,0.0,0.0,0.0,0.0,524109181,2
0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5068.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.038756424298592974,0.03,0.04533333333333334,0.08,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-144.0,-18.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.3333333333333333,0.0,-1.0,0.0,0.0,-0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.07692307692307693,13.0,17.0,0.0,-1.0,2848.0,-23422.0,-0.9999146138410964,2.3214285714285716,1024.0,27.0,27.0,0.0,0.0,0.0,0.0,524109181,11
1.0,0.0,16.0,18.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,11490.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0127885340998773,0.013555555555555555,0.010666666666666666,0.011428571428571429,0.08,2.0,21.0,4.0,84.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.9824561403508771,0.0,0.0,-6.0,0.14230807135113827,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.75,0.1724137931034483,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.16,0.23448275862068968,0.0,0.0,0.0,0.0,0.0,0.032171581769437,0.7533512064343163,0.07506702412868632,0.13063063063063063,3.0,51.0,6.347191367819739E-4,0.0,1409.0,1444.0,0.14239258967284193,0.5913190529875987,79.95434243222402,17.0,17.0,0.0,0.0,8.0,0.0,374325088,2
1.0,0.0,16.0,18.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,11490.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0127885340998773,0.013555555555555555,0.010666666666666666,0.011428571428571429,0.08,2.0,21.0,4.0,84.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.9824561403508771,0.0,0.0,-6.0,0.14230807135113827,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.75,0.1724137931034483,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.16,0.23448275862068968,0.0,0.0,0.0,0.0,0.0,0.032171581769437,0.7533512064343163,0.07506702412868632,0.13063063063063063,3.0,51.0,6.347191367819739E-4,0.0,1409.0,1444.0,0.14239258967284193,0.5913190529875987,79.95434243222402,17.0,17.0,0.0,0.0,8.0,0.0,374325088,6
1.0,0.0,16.0,18.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,11490.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0127885340998773,0.013555555555555555,0.010666666666666666,0.011428571428571429,0.08,2.0,21.0,4.0,84.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.9824561403508771,0.0,0.0,-6.0,0.14230807135113827,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.75,0.1724137931034483,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.16,0.23448275862068968,0.0,0.0,0.0,0.0,0.0,0.032171581769437,0.7533512064343163,0.07506702412868632,0.13063063063063063,3.0,51.0,6.347191367819739E-4,0.0,1409.0,1444.0,0.14239258967284193,0.5913190529875987,79.95434243222402,17.0,17.0,0.0,0.0,8.0,0.0,374325088,11
0.0,0.0,17.0,-1.0,1.0,-1.0,0.0,0.8333333134651184,0.8333333134651184,0.0,0.0,1.0,298.0,298.0,37717.0,0.0,0.23809523809523808,0.0,-1.0,0.002182605922681355,0.004888888888888889,0.037333333333333336,0.06285714285714286,0.2,2.0,55.0,5.0,275.0,1.0,0.0,0.0,0.0,0.0,0.9973404255319149,0.0,0.0,-75.0,-5.1594262717938835E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.875968992248062E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.15789473684210525,1.0,12.0,0.0,0.0,7716.0,-3.0,-3.4395583607064854E-5,0.32035653427710054,587.2854755704774,18.0,18.0,0.0,0.0,2.0,0.0,620796680,12
